,bps,total_points,games,time,goals,xG,assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,opp_shots,opp_goals,opp_xG,opp_against_shots,opp_against_goals,opp_against_xG
20749,13,2,30,2120,2,2.6102962754666805,7,5.482720654457808,43,47,2,2.6102962754666805,9.842267464846373,4.0003888993524015,357,37,40.80111336475238,627,71,72.09495181264356
20750,0,0,33,2031,4,4.778411947190762,4,5.5339578883722425,51,30,4,4.778411947190762,13.001362528651953,3.578845404088497,575,68,83.38727551419288,390,33,44.09502522367984
20751,7,2,30,2485,10,8.489387180656195,9,7.773198906332254,85,69,9,6.967049431055784,15.354668013751509,6.399377454072237,602,94,87.5468477671966,294,33,35.49565150868148
20753,5,1,14,336,0,0.913382014259696,1,0.6336369244381785,11,5,0,0.913382014259696,2.081893088296056,0.8175896219909191,419,51,51.5329648591578,578,68,65.14319821633399
20754,3,0,18,845,0,0.3042332818731665,0,0.1408364623785019,6,2,0,0.3042332818731665,2.7923527229577303,2.643001276999712,357,37,40.80111336475238,627,71,72.09495181264356
20755,0,1,28,1919,6,7.405153378844261,3,4.861129405908287,41,34,6,7.405153378844261,13.539876326918602,3.041725432500243,617,72,84.13641863968223,394,53,56.97241372987628
20756,27,5,35,2084,0,0.8594531016424298,2,3.592609709128737,23,31,0,0.8594531016424298,13.003664009273052,10.28102646395564,464,48,51.998012396506965,529,78,71.88791078515351
20757,0,0,26,1788,0,0.1207122802734375,0,0.0746328979730606,3,2,0,0.1207122802734375,3.1115625351667404,3.036929935216904,410,58,62.64052318222821,562,46,55.60994510445744
20758,2,1,24,779,1,1.8723955135792492,1,0.4368242975324392,18,12,1,1.8723955135792492,3.675874702632427,1.6829779082909226,617,72,84.13641863968223,394,53,56.97241372987628
20759,5,1,30,1204,3,1.7566156624816358,1,0.9099286124110222,21,12,3,1.7566156624816358,3.687783553730696,2.180652843788266,522,70,60.43706954689696,520,63,53.026400515809655
20760,17,-1,29,2217,2,1.3350814320147038,1,2.1753706987947226,16,13,2,1.3350814320147038,5.012533586472273,3.33086527697742,610,75,85.09102913178504,371,47,58.97577587934211
20761,8,1,17,575,0,0.0252592992037534,0,0.3976358901709318,1,10,0,0.0252592992037534,1.6489808280020952,1.5293232388794422,432,51,53.06513203680515,433,46,59.01182442111895
20767,0,0,26,1842,0,1.7420261716470122,2,1.0617644041776657,26,7,0,1.7420261716470122,3.5049553960561752,1.5388160664588213,594,58,75.74508742708713,480,43,51.70642548147589
20769,0,0,13,286,0,0.9884005077183248,0,0.0331967063248157,4,1,0,0.2272314913570881,1.1744301989674568,0.914002001285553,594,58,75.74508742708713,480,43,51.70642548147589
20770,3,1,14,318,0,0.0993134919553995,0,0.3778975680470466,2,2,0,0.0993134919553995,0.9255801159888506,0.5184373408555984,575,68,83.38727551419288,390,33,44.09502522367984
20771,0,0,23,1686,1,0.2670318866148591,0,1.4559272825717926,7,4,1,0.2670318866148591,4.157558128237724,2.552595190703869,431,55,51.374790051952,506,53,76.09509134711698
20772,4,1,17,540,0,1.0850969199091196,0,0.3165547512471676,8,8,0,1.0850969199091196,2.7462167609483004,1.4620534982532265,427,40,43.76600298844278,459,49,55.09286420047283
20774,6,2,20,1149,2,3.126369597390294,2,1.8109254278242588,20,15,2,3.126369597390294,4.903730925172567,0.985082202591002,427,40,43.76600298844278,459,49,55.09286420047283
20776,8,1,27,2148,0,0.1806397484615445,1,2.275553598999977,6,25,0,0.1806397484615445,4.774060698226094,3.4378814958035946,596,88,81.363066569902,342,43,46.43951691221446
20777,0,0,5,16,0,0.0223742593079805,0,0.0,1,0,0,0.0223742593079805,0.0,0.0,430,34,51.04135813936591,573,57,69.68157005030662
20779,7,-1,26,1964,3,0.789253355935216,1,1.2889635181054473,13,8,3,0.789253355935216,4.219320389442146,3.0240348298102617,610,75,85.09102913178504,371,47,58.97577587934211
20780,13,2,30,1941,5,5.864552567712963,10,6.157492842525244,43,51,4,5.1033805115148425,18.33359582722187,11.644092932343485,419,51,51.5329648591578,578,68,65.14319821633399
20783,12,1,15,1154,3,1.3973288014531136,3,2.532236455008388,25,25,3,1.3973288014531136,5.9181207716465,2.848248900845647,357,37,40.80111336475238,627,71,72.09495181264356
20784,0,0,35,1562,8,8.25754163786769,2,1.4635955430567265,42,15,6,6.735200669616461,8.444588728249073,0.8141068425029516,596,88,81.363066569902,342,43,46.43951691221446
20787,11,2,23,1770,5,3.9280984150245786,4,2.7044622469693422,37,17,5,3.9280984150245786,7.433676986023784,2.7403341960161924,522,70,60.43706954689696,520,63,53.026400515809655
20789,0,0,11,565,0,0.1604539966210723,0,0.3491519913077354,6,6,0,0.1604539966210723,0.9701165091246368,0.8328676056116819,594,58,75.74508742708713,480,43,51.70642548147589
20791,30,7,20,1350,0,0.2323515973985195,0,0.0846685543656349,3,3,0,0.2323515973985195,7.236471671611071,7.146713148802519,370,38,42.29227340361104,557,68,69.67875737557188
20793,7,2,35,1819,5,5.535292422398925,2,1.2745107971131802,39,17,5,5.535292422398925,7.545081002637744,2.812871368601918,414,36,39.73569872695953,530,73,69.8616302870214
20799,0,0,11,480,0,0.0,0,0.2822478041052818,0,2,0,0.0,0.5764240063726902,0.3181040026247501,594,58,75.74508742708713,480,43,51.70642548147589
20800,2,1,22,353,0,1.1292364411056042,1,1.5604944918304682,11,9,0,1.1292364411056042,3.589391114190221,1.5997926257550716,432,51,53.06513203680515,433,46,59.01182442111895
20801,0,0,22,594,5,5.5473707262426615,0,1.1680052187293768,27,8,5,5.5473707262426615,7.276752598583698,1.4865605253726244,483,38,53.08860981464386,441,47,58.29535513930023
20803,3,1,33,929,2,1.549193875864148,0,1.6246961504220965,21,12,2,1.549193875864148,5.840297954156995,3.505937293171882,430,34,51.04135813936591,573,57,69.68157005030662
20804,0,1,24,1344,2,1.833498403429985,4,2.921407464891672,22,22,2,1.833498403429985,5.230319026857615,1.9364304393529888,610,75,85.09102913178504,371,47,58.97577587934211
20806,4,1,31,2508,2,2.0692426282912493,0,0.5055976919829845,8,5,2,2.0692426282912493,4.307535422034562,3.9094908265396953,522,70,60.43706954689696,520,63,53.026400515809655
20807,4,2,31,2365,3,2.239441570825875,2,4.528865018859506,31,30,2,0.7171045774593949,14.306540120393038,11.20656917989254,602,94,87.5468477671966,294,33,35.49565150868148
20811,0,0,29,1842,2,1.2091420125216246,2,2.266822852194309,29,15,2,1.2091420125216246,4.521617898717523,2.6945367883890867,427,40,43.76600298844278,459,49,55.09286420047283
20812,-2,0,12,103,0,0.7512960135936737,0,0.0525350011885166,7,1,0,0.7512960135936737,0.2932615997269749,0.0882194004952907,575,68,83.38727551419288,390,33,44.09502522367984
20814,33,8,37,2911,3,2.1825738195329905,4,3.5145126404240727,20,35,3,2.1825738195329905,10.140563977882266,5.457994266413152,430,34,51.04135813936591,573,57,69.68157005030662
20816,6,1,26,2039,0,0.960752010345459,2,0.7074382677674294,13,6,0,0.960752010345459,8.319994319230318,8.151936292648315,357,37,40.80111336475238,627,71,72.09495181264356
20817,9,2,35,2882,10,11.532242968678474,2,3.928120201453567,86,47,4,6.965230006724596,19.9106729477644,12.656914940103889,483,38,53.08860981464386,441,47,58.29535513930023
20819,49,16,38,2657,10,6.831764040514827,4,4.619440779089928,70,57,9,6.070595199242234,11.0957055054605,4.369746007025242,414,36,39.73569872695953,530,73,69.8616302870214
20820,0,0,16,408,0,1.2088623978197577,1,1.1436329931020737,10,6,0,1.2088623978197577,3.724183831363917,1.8017782215029,370,38,42.29227340361104,557,68,69.67875737557188
20821,3,1,17,997,4,3.568711277097464,2,1.9563428275287151,27,13,4,3.568711277097464,9.511094518005848,4.636049032211304,464,48,51.998012396506965,529,78,71.88791078515351
20824,4,1,12,326,0,0.3138598967343569,1,0.4458680246025324,7,5,0,0.3138598967343569,2.0659322142601013,1.6488532945513723,419,51,51.5329648591578,578,68,65.14319821633399
20829,30,10,37,3203,15,9.137760860845448,7,9.209956639446318,93,77,15,9.137760860845448,27.893760193139315,15.047104069963098,475,42,52.75659039057791,501,55,56.92689578980208
20831,15,1,30,2700,3,3.5859055295586586,0,0.6192105077207088,15,8,3,3.5859055295586586,5.026158023625612,4.340199567377567,416,31,38.416544328443706,557,58,64.12520449981093
20833,4,1,11,174,3,1.8955533094704151,2,1.2082199901342392,12,8,3,1.8955533094704151,3.4097877740859985,0.669681042432785,475,42,52.75659039057791,501,55,56.92689578980208
20836,0,0,14,1257,0,0.1448470018804073,0,0.3056566026061773,5,7,0,0.1448470018804073,3.2727428637444973,2.889558166265488,602,94,87.5468477671966,294,33,35.49565150868148
20837,0,0,2,15,0,0.0505074001848697,0,0.0708136036992073,1,1,0,0.0505074001848697,0.0505074001848697,0.0,431,55,51.374790051952,506,53,76.09509134711698
20838,18,0,7,527,1,0.3382616676390171,0,0.1161900013685226,5,1,1,0.3382616676390171,1.3646280579268932,1.3646280579268932,602,94,87.5468477671966,294,33,35.49565150868148
20840,14,2,37,3261,0,0.0,0,0.0174218993633985,0,1,0,0.0,6.256090926006436,6.238660858944058,432,51,53.06513203680515,433,46,59.01182442111895
20841,9,2,23,1510,1,0.2079088976606726,0,0.542324174195528,7,10,1,0.2079088976606726,5.209485713392496,4.576617915183306,357,37,40.80111336475238,627,71,72.09495181264356
20842,0,0,17,810,2,2.117515377700329,0,1.040791004896164,18,6,2,2.117515377700329,4.331894390285015,2.0439960788935423,357,37,40.80111336475238,627,71,72.09495181264356
20843,21,6,29,2044,1,0.3949361126869917,0,0.7811885923147202,15,14,1,0.3949361126869917,6.350133599713445,5.585736140608788,575,68,83.38727551419288,390,33,44.09502522367984
20845,11,2,36,2822,7,4.894198485650122,1,3.457261343486607,38,27,7,4.894198485650122,9.995119906961918,3.561682090163231,522,70,60.43706954689696,520,63,53.026400515809655
20847,0,0,4,52,0,0.0267488993704319,0,0.0846412032842636,1,2,0,0.0267488993704319,0.2599279023706913,0.2194729037582874,475,42,52.75659039057791,501,55,56.92689578980208
20848,39,8,36,3223,1,5.092751467600465,3,2.4296507444232702,56,19,1,5.092751467600465,10.184462796896696,8.898998957127333,522,70,60.43706954689696,520,63,53.026400515809655
20850,0,0,13,1057,0,0.0843219012022018,0,0.0927421972155571,1,1,0,0.0843219012022018,3.3804026413708925,3.2876606453210115,416,31,38.416544328443706,557,58,64.12520449981093
20851,0,1,38,2952,8,8.266518421471119,3,3.7432961594313374,55,28,7,5.983012191951275,12.170722473412752,2.8007613457739358,610,75,85.09102913178504,371,47,58.97577587934211
20857,3,1,18,489,0,0.2416350301355123,0,0.1513487976044416,7,2,0,0.2416350301355123,0.9400026239454746,0.7964588776230812,430,34,51.04135813936591,573,57,69.68157005030662
20859,0,0,16,940,3,2.5387633964419365,0,1.1296455087140205,30,13,3,2.5387633964419365,3.51997191645205,0.5702235978096724,357,37,40.80111336475238,627,71,72.09495181264356
20861,0,0,28,2019,5,7.306276918388903,3,2.7257514875382185,47,24,5,7.306276918388903,11.955216951668262,4.128748474642634,596,88,81.363066569902,342,43,46.43951691221446
20862,0,0,18,373,1,0.6907202005386353,2,0.9013200886547564,12,12,1,0.6907202005386353,1.065209049731493,0.6448863409459591,431,55,51.374790051952,506,53,76.09509134711698
20864,0,0,4,10,0,0.0855346992611885,0,0.0,1,0,0,0.0855346992611885,0.0,0.0,464,48,51.998012396506965,529,78,71.88791078515351
20865,0,0,2,67,0,0.0313891991972923,0,0.0,1,0,0,0.0313891991972923,0.3856349885463714,0.3856349885463714,370,38,42.29227340361104,557,68,69.67875737557188
20868,16,2,25,2081,1,0.5782807385548949,0,0.2267771176993847,17,6,1,0.5782807385548949,3.626173667609692,3.482117474079132,464,48,51.998012396506965,529,78,71.88791078515351
20871,0,0,8,309,0,0.3093165084719658,0,0.3554232940077781,6,5,0,0.3093165084719658,0.5467102974653244,0.1954354979097843,522,70,60.43706954689696,520,63,53.026400515809655
20872,0,0,17,1064,0,0.0825991313904523,0,0.5999135356396437,3,4,0,0.0825991313904523,3.165864273905754,2.783756129443645,416,31,38.416544328443706,557,58,64.12520449981093
20875,0,0,9,338,1,1.493293778039515,0,0.7890531122684479,7,5,1,1.493293778039515,2.451194860972464,0.5513057112693787,370,38,42.29227340361104,557,68,69.67875737557188
20879,0,0,25,808,3,3.433256816118956,0,0.3606983013451099,12,6,2,2.672087784856558,3.6325308196246624,1.0803029127418995,610,75,85.09102913178504,371,47,58.97577587934211
20881,8,2,24,888,0,0.5861904192715883,0,0.6650882922112942,5,7,0,0.5861904192715883,3.378464750945568,2.797117682173848,410,58,62.64052318222821,562,46,55.60994510445744
20884,20,1,18,1545,0,1.5610232884064317,0,0.2667285501956939,11,1,0,1.5610232884064317,4.783836133778095,4.113892234861851,370,38,42.29227340361104,557,68,69.67875737557188
20885,0,0,24,2022,14,16.17901684064418,1,2.334498234093189,93,15,10,10.089664130471649,11.802805667743089,2.575260256417096,464,48,51.998012396506965,529,78,71.88791078515351
20886,23,5,35,2634,3,7.266156509518623,6,7.388796498999,58,40,3,7.266156509518623,17.781154207885265,5.481370575726032,522,70,60.43706954689696,520,63,53.026400515809655
20888,11,2,29,2261,1,0.2631778074428439,0,0.5177656905725598,12,16,1,0.2631778074428439,5.658787712454796,5.163240816444159,596,88,81.363066569902,342,43,46.43951691221446
20889,0,0,11,200,1,1.0451708808541298,0,0.0746167004108429,8,2,1,1.0451708808541298,1.2177620641887188,0.1475772000849247,427,40,43.76600298844278,459,49,55.09286420047283
20890,0,0,9,781,0,0.023081500083208,0,0.0165113992989063,1,1,0,0.023081500083208,1.5337861999869349,1.5337861999869349,432,51,53.06513203680515,433,46,59.01182442111895
20891,5,1,19,705,2,1.5486181434243915,2,0.5363962892442942,21,7,2,1.5486181434243915,2.086062991991639,0.9663639571517706,610,75,85.09102913178504,371,47,58.97577587934211
20893,3,1,27,796,1,0.5347504764795303,1,0.7693945411592722,6,6,1,0.5347504764795303,3.049637194722891,1.980680961161852,430,34,51.04135813936591,573,57,69.68157005030662
20894,0,0,21,1224,2,2.054455615580082,0,0.9876715950667858,14,9,2,2.054455615580082,3.790229113772512,0.947960801422596,596,88,81.363066569902,342,43,46.43951691221446
20895,12,2,27,1581,1,0.3729460705071687,1,0.4247147068381309,9,3,1,0.3729460705071687,3.288042457774281,2.5542810540646315,610,75,85.09102913178504,371,47,58.97577587934211
20897,14,-2,27,2367,0,0.859663300216198,1,0.888403657823801,11,8,0,0.859663300216198,11.60316402465105,11.202729418873789,575,68,83.38727551419288,390,33,44.09502522367984
20898,6,2,36,2793,5,5.013850751332939,7,5.010656230151653,39,53,5,5.013850751332939,11.75817795842886,4.768079791218042,431,55,51.374790051952,506,53,76.09509134711698
20899,2,1,14,216,0,1.092479458078742,0,0.0942045971751213,9,1,0,1.092479458078742,1.4774199482053518,0.2907355017960071,357,37,40.80111336475238,627,71,72.09495181264356
20901,0,0,22,1644,0,0.0,0,0.7021582964807749,0,7,0,0.0,2.412299196235836,2.209689692594111,430,34,51.04135813936591,573,57,69.68157005030662
20902,0,0,32,1408,2,2.106476968154311,1,2.606352062895894,23,18,2,2.106476968154311,6.877064095810056,2.4147079661488533,596,88,81.363066569902,342,43,46.43951691221446
20908,0,0,7,25,0,0.0,0,0.0817376971244812,0,1,0,0.0,0.124439001083374,0.124439001083374,522,70,60.43706954689696,520,63,53.026400515809655
20910,0,0,9,432,0,0.6922851279377937,0,0.4522219896316528,4,1,0,0.6922851279377937,0.3347281888127327,0.3347281888127327,430,34,51.04135813936591,573,57,69.68157005030662
20918,0,0,22,1973,0,1.6058198306709528,1,0.6115739094093442,19,7,0,1.6058198306709528,5.882307862862945,5.379752596840262,596,88,81.363066569902,342,43,46.43951691221446
20920,1,1,29,717,2,3.308864532038569,0,0.4064396023750305,28,5,2,3.308864532038569,4.657251037657261,1.3217991441488266,430,34,51.04135813936591,573,57,69.68157005030662
20921,0,0,7,96,0,0.7647659070789814,0,0.1265218034386634,4,2,0,0.7647659070789814,0.9441559053957462,0.0528680998831987,427,40,43.76600298844278,459,49,55.09286420047283
20922,15,0,18,1421,1,0.9520196840167046,0,0.4224689118564129,10,5,1,0.9520196840167046,3.1956543028354645,3.0356351882219315,431,55,51.374790051952,506,53,76.09509134711698
20924,52,13,22,1530,10,8.784851711243391,1,1.7707323329523206,51,15,8,7.262516763061285,11.15905637666583,2.8647358743473887,522,70,60.43706954689696,520,63,53.026400515809655
20928,3,1,12,401,0,0.1066898759454488,0,0.0,5,0,0,0.1066898759454488,0.8068001493811607,0.7697242796421051,464,48,51.998012396506965,529,78,71.88791078515351
20929,3,1,28,1694,0,0.183636961504817,2,2.3000271562486887,6,23,0,0.183636961504817,4.647211663424969,3.693267986178398,475,42,52.75659039057791,501,55,56.92689578980208
20936,0,0,12,958,0,0.1638485975563526,0,0.7961927652359009,3,3,0,0.1638485975563526,0.6675907094031572,0.6675907094031572,610,75,85.09102913178504,371,47,58.97577587934211
20939,0,0,22,510,1,1.0406398912891746,2,1.068390192463994,16,6,1,1.0406398912891746,1.9898097170516849,0.3792372150346637,596,88,81.363066569902,342,43,46.43951691221446
20942,0,0,10,288,0,0.0468770004808902,0,0.0,1,0,0,0.0468770004808902,0.1937649995088577,0.1468879990279674,475,42,52.75659039057791,501,55,56.92689578980208
20943,17,3,8,505,0,0.9284062683582306,0,0.3237291630357504,4,6,0,0.9284062683582306,1.3223813269287348,1.0586145222187042,427,40,43.76600298844278,459,49,55.09286420047283
20944,0,0,14,224,0,0.1730077974498272,0,0.2886551991105079,4,5,0,0.1730077974498272,1.2394929844886065,0.9285477884113787,431,55,51.374790051952,506,53,76.09509134711698
20946,25,4,24,1890,0,1.270264146849513,2,1.4630886502563951,14,6,0,1.270264146849513,4.837567955255508,3.89722553268075,596,88,81.363066569902,342,43,46.43951691221446
20947,0,0,22,1395,0,0.0137403002008795,0,0.4833124335855245,1,10,0,0.0137403002008795,3.216860962100327,3.123183621093631,596,88,81.363066569902,342,43,46.43951691221446
20948,3,1,31,841,0,0.3870005868375301,1,1.6215140726417303,7,14,0,0.3870005868375301,5.001216296106577,3.942965844646096,370,38,42.29227340361104,557,68,69.67875737557188
20949,0,0,10,307,0,0.6775096822530031,1,1.429301805794239,7,5,0,0.6775096822530031,1.1727796997874975,0.0487009994685649,432,51,53.06513203680515,433,46,59.01182442111895
20951,0,0,15,177,0,0.9828338120132684,2,0.731904000043869,10,2,0,0.9828338120132684,1.7896137908101082,0.8910369034856558,431,55,51.374790051952,506,53,76.09509134711698
20954,17,2,37,3278,3,3.2241614628583197,1,1.680261291563511,27,7,3,3.2241614628583197,6.833911487832665,4.696779150515795,432,51,53.06513203680515,433,46,59.01182442111895
20958,5,1,12,453,2,0.7529756985604763,0,0.1579136550426483,9,2,2,0.7529756985604763,1.6716434881091118,0.97148409858346,475,42,52.75659039057791,501,55,56.92689578980208
20959,0,0,24,790,2,2.1174327954649925,1,1.5898781195282936,16,8,2,2.1174327954649925,4.573668692260981,1.5260148122906685,464,48,51.998012396506965,529,78,71.88791078515351
20960,0,0,24,2159,0,0.0683434996753931,0,1.370405713096261,4,24,0,0.0683434996753931,6.9535529762506485,5.69552486948669,431,55,51.374790051952,506,53,76.09509134711698
20964,0,0,19,1465,0,0.3462909907102585,1,2.14239261392504,4,18,0,0.3462909907102585,3.5135136218741536,1.2088170098140836,475,42,52.75659039057791,501,55,56.92689578980208
20965,13,1,14,556,1,0.3741819858551025,0,0.0,5,0,1,0.3741819858551025,3.300787255167961,3.20217327773571,414,36,39.73569872695953,530,73,69.8616302870214
20966,33,9,33,2960,20,21.69119757413864,4,4.909892840310931,94,26,14,16.363018790259957,18.1100468672812,4.024585669860244,432,51,53.06513203680515,433,46,59.01182442111895
20967,0,0,12,724,1,0.1967248991131782,0,0.0,4,0,1,0.1967248991131782,1.850629718974233,1.7343054097145796,432,51,53.06513203680515,433,46,59.01182442111895
20969,2,1,19,743,1,0.0925476998090744,0,0.0272580198943614,2,2,1,0.0925476998090744,2.870108552277088,2.802908446639776,416,31,38.416544328443706,557,58,64.12520449981093
20973,0,0,12,524,0,0.0,0,0.0990857034921646,0,1,0,0.0,0.6325642876327038,0.5334782861173153,475,42,52.75659039057791,501,55,56.92689578980208
20975,0,0,21,871,1,0.1867025382816791,0,0.9933399967849256,6,8,1,0.1867025382816791,2.0716649424284697,1.7446327153593302,610,75,85.09102913178504,371,47,58.97577587934211
20976,26,6,25,1990,2,2.125173594802618,0,0.056879699230194,19,1,2,2.125173594802618,2.5968139097094536,2.470027904957533,357,37,40.80111336475238,627,71,72.09495181264356
20978,0,2,27,1426,10,8.0510318800807,1,1.02802275121212,35,10,10,8.0510318800807,7.681166335940361,0.7168999258428812,610,75,85.09102913178504,371,47,58.97577587934211
20982,0,0,16,695,0,0.2433777973055839,2,0.5622396729886532,3,9,0,0.2433777973055839,1.891867060214281,1.2555831149220469,596,88,81.363066569902,342,43,46.43951691221446
20983,39,12,37,3170,5,6.6556903049349785,8,7.807910647243261,62,67,3,5.133352592587471,13.668892225250602,4.559631913900375,610,75,85.09102913178504,371,47,58.97577587934211
20986,13,2,32,1857,1,2.728575311601162,1,2.0688769351691008,33,29,1,2.728575311601162,7.37087413854897,4.095148157328367,475,42,52.75659039057791,501,55,56.92689578980208
20989,1,1,8,216,2,0.856813095510006,0,0.0698933973908424,9,1,2,0.856813095510006,1.9170579137280583,1.0958947828039527,410,58,62.64052318222821,562,46,55.60994510445744
20993,32,8,34,2651,0,0.6954699149355292,0,1.0392506159842014,10,18,0,0.6954699149355292,5.121129205450416,3.666464917361736,427,40,43.76600298844278,459,49,55.09286420047283
20994,5,2,33,2874,6,9.317674346268175,7,3.957623152993619,76,21,6,9.317674346268175,14.145027499645948,3.0667414711788297,475,42,52.75659039057791,501,55,56.92689578980208
20995,2,2,35,2206,3,2.191264372318983,1,1.4620734620839355,14,16,3,2.191264372318983,7.5696020424366,5.46771614253521,432,51,53.06513203680515,433,46,59.01182442111895
20996,0,0,29,2030,2,2.712577499449253,1,1.8191682416945696,24,12,2,2.712577499449253,7.104759126901627,4.520665276795626,431,55,51.374790051952,506,53,76.09509134711698
20999,28,5,35,3137,4,1.5295524531975389,5,3.1992804715409875,33,30,4,1.5295524531975389,15.63659394159913,11.95062574185431,575,68,83.38727551419288,390,33,44.09502522367984
21002,0,0,6,50,0,0.0538971312344074,0,0.0,1,0,0,0.0538971312344074,0.0549407005310058,0.0549407005310058,430,34,51.04135813936591,573,57,69.68157005030662
21003,34,9,37,3268,4,2.2349475855007768,1,2.33805207721889,36,36,4,1.4737785691395402,10.850467165000737,8.603918568231165,357,37,40.80111336475238,627,71,72.09495181264356
21004,0,0,20,1615,0,1.054015912115574,0,0.4650263823568821,6,5,0,1.054015912115574,3.991525309160352,3.8186524361372,416,31,38.416544328443706,557,58,64.12520449981093
21005,3,1,18,950,2,1.679018633440137,1,1.4270181329920888,25,14,2,1.679018633440137,3.4539370611310005,0.6344611132517457,596,88,81.363066569902,342,43,46.43951691221446
21006,1,1,32,1564,4,5.549364037811756,0,1.411392219364643,34,14,4,5.549364037811756,7.685043416917324,1.7389676179736853,522,70,60.43706954689696,520,63,53.026400515809655
21009,6,2,26,1958,0,0.3167129307985306,1,0.6221226900815964,11,6,0,0.3167129307985306,2.5498968306928878,2.0008020736277103,432,51,53.06513203680515,433,46,59.01182442111895
21013,2,0,16,1263,0,0.464545956812799,0,0.742159578949213,9,6,0,0.464545956812799,2.019608302041888,1.427522011101246,431,55,51.374790051952,506,53,76.09509134711698
21015,3,2,36,2415,1,3.9435534365475178,3,3.362793898209929,41,45,1,3.9435534365475178,11.295078083872797,5.162106515839696,431,55,51.374790051952,506,53,76.09509134711698
21017,25,6,32,2786,1,1.8502881033346057,0,1.4228478781878948,22,12,1,1.8502881033346057,5.73883250541985,4.774972975254059,430,34,51.04135813936591,573,57,69.68157005030662
21018,16,0,17,1215,0,0.2225914001464843,0,0.2588117085397243,2,3,0,0.2225914001464843,1.8634248562157156,1.6748883500695229,475,42,52.75659039057791,501,55,56.92689578980208
21020,5,1,27,1691,0,0.1515615982934832,0,0.0530797010287642,7,3,0,0.1515615982934832,2.460558785125613,2.331264717504382,416,31,38.416544328443706,557,58,64.12520449981093
21021,0,0,16,1235,0,0.2092116959393024,0,0.4893949385732412,3,3,0,0.2092116959393024,1.701007179915905,1.1259163338690996,357,37,40.80111336475238,627,71,72.09495181264356
21022,22,6,38,3245,6,10.004229810088871,5,6.90739019960165,75,48,5,8.48189047165215,15.171011984348295,3.6215272583067417,357,37,40.80111336475238,627,71,72.09495181264356
21027,0,0,31,2295,2,0.9933742862194777,2,2.469028750434518,14,20,2,0.9933742862194777,8.73275038599968,7.62914814800024,370,38,42.29227340361104,557,68,69.67875737557188
21028,6,1,23,1772,0,0.3442239593714475,0,0.1472967974841594,8,3,0,0.3442239593714475,1.4835356585681438,1.4707852583378551,596,88,81.363066569902,342,43,46.43951691221446
21029,26,7,38,2991,9,10.100785619579256,8,7.65799580514431,71,52,8,9.339616828598082,17.531262825243175,5.165040111169219,432,51,53.06513203680515,433,46,59.01182442111895
21030,0,0,8,290,0,0.4318549875169992,0,0.7309129983186722,10,8,0,0.4318549875169992,1.4848380237817764,0.3737828060984611,370,38,42.29227340361104,557,68,69.67875737557188
21032,0,0,33,2529,1,3.0847347732633352,2,2.063957966864109,34,22,1,3.0847347732633352,8.601867258548737,5.032614782452583,427,40,43.76600298844278,459,49,55.09286420047283
21036,0,0,21,632,0,0.1446346025913953,1,0.6008766107261181,3,4,0,0.1446346025913953,2.292558498680592,2.1198897063732147,414,36,39.73569872695953,530,73,69.8616302870214
21038,8,1,28,1494,1,0.4971364550292492,0,1.567529585212469,8,18,1,0.4971364550292492,4.502802707254887,3.2010582676157355,410,58,62.64052318222821,562,46,55.60994510445744
21039,0,0,23,568,0,0.184569239616394,1,1.0790189672261477,4,10,0,0.184569239616394,1.5274408347904682,0.8893836699426174,432,51,53.06513203680515,433,46,59.01182442111895
21040,44,13,38,3216,14,11.300049655139446,11,7.042980744503439,89,75,12,9.01654163748026,23.58317681774497,11.6032799705863,414,36,39.73569872695953,530,73,69.8616302870214
21041,6,1,23,2044,0,0.1227391017600894,2,0.3940800903365016,3,7,0,0.1227391017600894,2.421963883563876,2.336171578615904,475,42,52.75659039057791,501,55,56.92689578980208
21042,4,1,19,1450,0,0.590064475312829,1,0.7054706662893295,13,13,0,0.590064475312829,2.814117079600692,1.99333081394434,431,55,51.374790051952,506,53,76.09509134711698
21043,33,5,37,2954,2,1.8788890931755304,9,13.222441317513583,40,71,2,1.8788890931755304,21.868592441082,16.189754247665405,370,38,42.29227340361104,557,68,69.67875737557188
21044,4,1,31,2334,2,1.8549880683422089,2,3.0710923951119184,26,39,2,1.8549880683422089,9.722595304250715,5.314303573220968,416,31,38.416544328443706,557,58,64.12520449981093
21045,30,7,38,3307,19,23.340063713490963,12,8.720245610922575,125,65,17,20.2953876554966,32.54413793236017,8.866782674565911,370,38,42.29227340361104,557,68,69.67875737557188
21046,14,2,33,2484,3,2.229622021317482,0,1.9341314993798733,28,26,3,2.229622021317482,17.83293619006872,16.650026205927134,414,36,39.73569872695953,530,73,69.8616302870214
21047,29,9,18,1050,4,1.9036163073033092,2,0.8085567876696587,24,5,4,1.9036163073033092,3.896246693097055,1.4693974861875176,596,88,81.363066569902,342,43,46.43951691221446
21048,12,1,32,2880,0,0.0,0,0.0428376011550426,0,1,0,0.0,3.4182891845703125,3.375451184809208,596,88,81.363066569902,342,43,46.43951691221446
21059,7,1,22,609,1,0.9074058122932912,0,0.5022870898246765,5,3,1,0.9074058122932912,2.4376747999340296,1.15929308347404,416,31,38.416544328443706,557,58,64.12520449981093
